,Hydro Pumped Storage,Hydro Pumped Storage
,Actual Aggregated,Actual Consumption
timestamp,,
2024-07-02 13:45:00+02:00,38.1,4899.5
2024-07-02 14:00:00+02:00,36.93,5079.3
2024-07-02 14:15:00+02:00,85.97,5034.88
2024-07-02 14:30:00+02:00,57.26,4897.44
2024-07-02 14:45:00+02:00,63.58,4847.43
2024-07-02 15:00:00+02:00,36.77,4568.05
2024-07-02 15:15:00+02:00,56.51,4204.56
2024-07-02 15:30:00+02:00,38.93,3862.63
2024-07-02 15:45:00+02:00,76.95,3758.8
2024-07-02 16:00:00+02:00,28.18,3580.58
2024-07-02 16:15:00+02:00,165.06,3575.75
2024-07-02 16:30:00+02:00,348.99,2756.59
2024-07-02 16:45:00+02:00,533.53,2159.77
2024-07-02 17:00:00+02:00,78.78,1587.36
2024-07-02 17:15:00+02:00,58.3,905.81
2024-07-02 17:30:00+02:00,287.75,261.79
2024-07-02 17:45:00+02:00,592.05,166.82
2024-07-02 18:00:00+02:00,454.5,477.02
2024-07-02 18:15:00+02:00,557.21,233.21
2024-07-02 18:30:00+02:00,972.49,30.44
2024-07-02 18:45:00+02:00,2309.44,2.89
2024-07-02 19:00:00+02:00,1087.46,5.55
2024-07-02 19:15:00+02:00,1551.17,4.27
2024-07-02 19:30:00+02:00,2048.89,4.26
2024-07-02 19:45:00+02:00,2183.6,3.26
2024-07-02 20:00:00+02:00,2266.85,2.39
2024-07-02 20:15:00+02:00,2612.69,6.63
2024-07-02 20:30:00+02:00,2728.95,4.63
2024-07-02 20:45:00+02:00,2644.91,4.72
2024-07-02 21:00:00+02:00,3028.97,6.61
2024-07-02 21:15:00+02:00,2877.69,6.6
2024-07-02 21:30:00+02:00,2172.18,8.05
2024-07-02 21:45:00+02:00,1799.49,9.71
2024-07-02 22:00:00+02:00,3069.39,9.46
2024-07-02 22:15:00+02:00,2438.31,1.53
2024-07-02 22:30:00+02:00,2371.34,0.49
2024-07-02 22:45:00+02:00,1293.7,224.39
2024-07-02 23:00:00+02:00,1792.74,141.38
2024-07-02 23:15:00+02:00,1289.28,103.78
2024-07-02 23:30:00+02:00,781.15,122.19
2024-07-02 23:45:00+02:00,633.17,377.34
2024-07-03 00:00:00+02:00,342.97,454.17
2024-07-03 00:15:00+02:00,237.79,475.09
2024-07-03 00:30:00+02:00,192.96,1289.62
2024-07-03 00:45:00+02:00,49.48,1711.17
2024-07-03 01:00:00+02:00,274.71,3114.62
2024-07-03 01:15:00+02:00,75.48,3161.4
2024-07-03 01:30:00+02:00,43.06,3355.65
2024-07-03 01:45:00+02:00,23.63,3534.9
2024-07-03 02:00:00+02:00,154.92,3555.31
2024-07-03 02:15:00+02:00,27.52,3767.7
2024-07-03 02:30:00+02:00,24.59,3686.78
2024-07-03 02:45:00+02:00,26.19,3545.59
2024-07-03 03:00:00+02:00,27.39,3398.17
2024-07-03 03:15:00+02:00,25.84,3534.99
2024-07-03 03:30:00+02:00,110.79,3495.77
2024-07-03 03:45:00+02:00,158.14,3476.47
2024-07-03 04:00:00+02:00,31.53,2831.96
2024-07-03 04:15:00+02:00,24.84,2781.89
2024-07-03 04:30:00+02:00,26.21,2509.9
2024-07-03 04:45:00+02:00,45.81,2472.14
2024-07-03 05:00:00+02:00,54.82,1001.67
2024-07-03 05:15:00+02:00,79.72,678.52
2024-07-03 05:30:00+02:00,127.95,291.5
2024-07-03 05:45:00+02:00,273.23,41.63
2024-07-03 06:00:00+02:00,640.94,23.82
2024-07-03 06:15:00+02:00,1443.97,6.26
2024-07-03 06:30:00+02:00,2185.65,18.64
2024-07-03 06:45:00+02:00,2962.91,2.05
2024-07-03 07:00:00+02:00,4343.97,0.87
2024-07-03 07:15:00+02:00,4443.43,0.87
2024-07-03 07:30:00+02:00,4199.79,0.86
2024-07-03 07:45:00+02:00,4075.15,0.86
2024-07-03 08:00:00+02:00,3599.09,0.85
2024-07-03 08:15:00+02:00,3460.62,0.88
2024-07-03 08:30:00+02:00,2587.86,0.87
2024-07-03 08:45:00+02:00,1363.51,2.73
2024-07-03 09:00:00+02:00,2054.6,4.55
2024-07-03 09:15:00+02:00,1593.37,8.38
2024-07-03 09:30:00+02:00,1100.58,96.31
2024-07-03 09:45:00+02:00,706.31,344.71
2024-07-03 10:00:00+02:00,879.1,101.61
2024-07-03 10:15:00+02:00,442.85,121.21
2024-07-03 10:30:00+02:00,472.83,615.98
2024-07-03 10:45:00+02:00,417.99,677.19
2024-07-03 11:00:00+02:00,403.17,863.39
2024-07-03 11:15:00+02:00,391.71,1137.11
2024-07-03 11:30:00+02:00,265.65,1212.19
2024-07-03 11:45:00+02:00,217.08,1520.89
2024-07-03 12:00:00+02:00,423.4,491.65
2024-07-03 12:15:00+02:00,137.07,820.29
2024-07-03 12:30:00+02:00,54.81,1082.9
2024-07-03 12:45:00+02:00,95.4,1339.1
2024-07-03 13:00:00+02:00,331.22,1990.57
2024-07-03 13:15:00+02:00,132.92,2319.98
2024-07-03 13:30:00+02:00,114.98,2014.81
2024-07-03 13:45:00+02:00,245.93,2027.7
2024-07-03 14:00:00+02:00,775.87,1945.87
2024-07-03 14:15:00+02:00,641.09,1368.38
2024-07-03 14:30:00+02:00,619.64,1030.47
2024-07-03 14:45:00+02:00,643.7,844.83
2024-07-03 15:00:00+02:00,434.09,1612.22
2024-07-03 15:15:00+02:00,461.94,1480.15
2024-07-03 15:30:00+02:00,425.75,994.76
2024-07-03 15:45:00+02:00,520.89,768.75
2024-07-03 16:00:00+02:00,249.66,664.96
2024-07-03 16:15:00+02:00,203.27,182.84
2024-07-03 16:30:00+02:00,786.55,38.65
2024-07-03 16:45:00+02:00,1198.49,43.84
2024-07-03 17:00:00+02:00,551.2,514.77
2024-07-03 17:15:00+02:00,1014.83,39.78
2024-07-03 17:30:00+02:00,1599.61,27.64
2024-07-03 17:45:00+02:00,2848.17,22.01
2024-07-03 18:00:00+02:00,3055.45,21.92
2024-07-03 18:15:00+02:00,2976.66,19.14
2024-07-03 18:30:00+02:00,3566.68,8.18
2024-07-03 18:45:00+02:00,4172.97,8.57
2024-07-03 19:00:00+02:00,3827.06,0.87
2024-07-03 19:15:00+02:00,4275.39,0.87
2024-07-03 19:30:00+02:00,5120.27,0.86
2024-07-03 19:45:00+02:00,5135.0,0.86
2024-07-03 20:00:00+02:00,5422.35,0.85
2024-07-03 20:15:00+02:00,5126.15,0.87
2024-07-03 20:30:00+02:00,5232.86,0.86
2024-07-03 20:45:00+02:00,5134.26,0.94
2024-07-03 21:00:00+02:00,5347.18,15.14
2024-07-03 21:15:00+02:00,4976.82,15.55
2024-07-03 21:30:00+02:00,4502.55,15.5
2024-07-03 21:45:00+02:00,3936.46,15.6
2024-07-03 22:00:00+02:00,4806.17,16.07
2024-07-03 22:15:00+02:00,4406.99,19.85
2024-07-03 22:30:00+02:00,3680.51,20.14
2024-07-03 22:45:00+02:00,2769.09,23.88
2024-07-03 23:00:00+02:00,3754.64,23.15
2024-07-03 23:15:00+02:00,2876.23,26.69
2024-07-03 23:30:00+02:00,2352.42,128.39
2024-07-03 23:45:00+02:00,1791.59,166.71
2024-07-04 00:00:00+02:00,2128.58,135.96
2024-07-04 00:15:00+02:00,1006.22,48.76
2024-07-04 00:30:00+02:00,518.61,542.82
2024-07-04 00:45:00+02:00,123.88,922.63
2024-07-04 01:00:00+02:00,878.29,383.78
2024-07-04 01:15:00+02:00,337.3,445.13
2024-07-04 01:30:00+02:00,242.87,833.59
2024-07-04 01:45:00+02:00,227.49,1463.21
2024-07-04 02:00:00+02:00,883.52,897.75
2024-07-04 02:15:00+02:00,818.14,1079.23
2024-07-04 02:30:00+02:00,740.37,1508.45
2024-07-04 02:45:00+02:00,448.02,1685.49
2024-07-04 03:00:00+02:00,316.0,2240.77
2024-07-04 03:15:00+02:00,115.84,2377.44
2024-07-04 03:30:00+02:00,106.44,2618.68
2024-07-04 03:45:00+02:00,94.39,3039.36
2024-07-04 04:00:00+02:00,76.98,3240.57
2024-07-04 04:15:00+02:00,69.83,3350.3
2024-07-04 04:30:00+02:00,140.31,3340.36
